Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
Gabinete do Secretário - SMOSP;08001;25;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44276;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca New Holand.;GLOBAL;1,0000;100000,0000;100000,0000;100000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;17;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44268;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Caterpillar.;HORA;1,0000;150000,0000;150000,0000;150000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;18;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44269;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Caterpillar.;GLOBAL;1,0000;150000,0000;150000,0000;150000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;19;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44270;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Caterpillar.;GLOBAL;1,0000;150000,0000;150000,0000;150000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;20;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44271;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca XCMG.;HORA;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;27;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44278;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Komatsu.;GLOBAL;1,0000;35000,0000;35000,0000;35000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;21;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44272;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca XCMG.;GLOBAL;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;29;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44280;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca JCB.;HORA;1,0000;30000,0000;30000,0000;30000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;32;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44283;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Takeuchi.;HORA;1,0000;30000,0000;30000,0000;30000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;26;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44277;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Komatsu.;HORA;1,0000;35000,0000;35000,0000;35000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;7;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44985;Manutenção preventiva para balança eletrônica de 150kg. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;120,0000;600,0000;600,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;8;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44986;Manutenção corretiva para balança eletrônica de 150kg. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;220,0000;1100,0000;1100,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;9;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44987;Manutenção preventiva para balança eletrônica de 300kg. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;120,0000;600,0000;600,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;10;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44988;Manutenção corretiva para balança eletrônica de 300kg. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;220,0000;1100,0000;1100,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;11;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44989;Manutenção preventiva para câmara fria. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;250,0000;1250,0000;1250,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;12;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44990;Manutenção corretiva para câmara fria. PCA - PLANO DE CONTRATAÇÃO ANUAL.;HORA;5,0000;300,0000;1500,0000;1500,0000;01/04/2027
Gabinete do Secretário - SMOSP;08001;13;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;2827;Disponibilização de unidade de transbordo para recebimento de resíduos sólidos urbanos no município. Conforme Termo de Referência.;TONELADA;28800,0000;7,0000;201600,0000;201600,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;14;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;8022;Serviço de transporte de resíduos sólidos urbanos até o local de destinação final. Conforme Termo de Referência.;TONELADA;28800,0000;73,7900;2125152,0000;2125152,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;15;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;8248;Local de destinação final de resíduos sólidos (Aterro Sanitário). Conforme Termo de Referência.;TONELADA;28800,0000;138,9400;4001472,0000;4001472,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;22;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44273;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca XCMG.;GLOBAL;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;23;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44274;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca New Holand.;HORA;1,0000;150000,0000;150000,0000;150000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;24;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44275;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca New Holand.;GLOBAL;1,0000;150000,0000;150000,0000;150000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;28;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44279;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Komatsu.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;30;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44281;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca JCB.;GLOBAL;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;31;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44282;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca JCB.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;33;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44284;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Takeuchi.;GLOBAL;1,0000;25000,0000;25000,0000;25000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;45;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICO;;;44296;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Hamm.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;34;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44285;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Takeuchi.;GLOBAL;1,0000;25000,0000;25000,0000;25000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;35;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44286;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Randon.;HORA;1,0000;30000,0000;30000,0000;30000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;36;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44287;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Randon.;GLOBAL;1,0000;25000,0000;25000,0000;25000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;37;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44288;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Randon.;GLOBAL;1,0000;25000,0000;25000,0000;25000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;38;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44289;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Muller.;HORA;1,0000;15000,0000;15000,0000;15000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;39;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44290;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Muller.;GLOBAL;1,0000;10000,0000;10000,0000;10000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;40;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44291;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Muller.;GLOBAL;1,0000;10000,0000;10000,0000;10000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;41;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44292;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Ciber.;HORA;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;42;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44293;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Ciber.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;43;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44294;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Ciber.;GLOBAL;1,0000;10000,0000;10000,0000;10000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;44;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44295;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Hamm.;HORA;1,0000;30000,0000;30000,0000;30000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;46;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44297;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca Hamm.;GLOBAL;1,0000;10000,0000;10000,0000;10000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;47;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44298;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca John Deere.;HORA;1,0000;100000,0000;100000,0000;100000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;48;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44299;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca John Deere.;GLOBAL;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;49;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44300;Peças, materiais e acessórios paralelos para máquinas, equipamentos e implementos da marca John Deere.;GLOBAL;1,0000;25000,0000;25000,0000;25000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;50;Serviço;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;44301;Serviços de manutenção preventiva e corretiva para máquinas, equipamentos e implementos da marca Vermeer.;HORA;1,0000;50000,0000;50000,0000;50000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;51;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;44302;Peças, materiais e acessórios originais para máquinas, equipamentos e implementos da marca Vermeer.;GLOBAL;1,0000;20000,0000;20000,0000;20000,0000;10/01/2027
Gabinete do Secretário - SMOSP;08001;53;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;41920;Serviço de limpeza e varrição de calçadas e sarjetas de vias urbanas de uso comercial. 
PCA - PLANO DE CONTRATAÇÃO ANUAL.;GLOBAL;12,0000;300000,0000;3600000,0000;3600000,0000;01/12/2027
Gabinete do Secretário - SMOSP;08001;54;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;42457;Deslocamento até 25 Km (Ida e Volta) - maquinário pesado.;UNIDADE;84,0000;264,6500;22230,6000;22230,6000;01/11/2027
Gabinete do Secretário - SMOSP;08001;55;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;15;Serviço de coleta e transporte de resíduos sólidos Recicláveis e/ou Reutilizáveis com veículo apropriado.
Conforme Termo de Referência.;MÊS;12,0000;74463,3400;893560,0800;893560,0800;01/10/2027
Gabinete do Secretário - SMOSP;08001;57;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;16016;Peças originais para manutenção do equipamento PROMINAS - Hidrojateador - Prefixo - CM-42.;GLOBAL;2,0000;58500,0000;117000,0000;117000,0000;01/06/2027
Gabinete do Secretário - SMOSP;08001;56;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;16006;Serviço técnico especializado para manutenção do  equipamento PROMINAS- Hidrojateador - Prefixo CM-42.;GLOBAL;230,0000;260,0000;59800,0000;59800,0000;01/06/2027
Gabinete do Secretário - SMOSP;08001;58;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43107;Outsourcing de Impressão - Páginas Impressas Monocromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;432000,0000;0,0700;30240,0000;30240,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;59;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43108;Outsourcing de Impressão - Páginas Impressas Policromática sem fornecimento papel.
Compatível com papel sulfite A4 e A3:
Gramatura: 75 a 180 g/m²,
Conforme especificado no Termo de Referência.;UNIDADE;96000,0000;0,5300;50880,0000;50880,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;60;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43232;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Policromático A4 de 30 a 45 ppm - SMOSP (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;48,0000;279,7500;13428,0000;13428,0000;01/03/2027
Gabinete do Secretário - SMOSP;08001;61;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;43231;Outsourcing de Impressão - Locação de Equipamento - Multifuncional Monocromático A4 acima de 40 ppm - SMOSP (sem fornecimento de papel), com fornecimento do equipamento, suprimentos e peças para manutenção preventiva e corretiva.
Conforme especificado no Termo de Referência.;MÊS;48,0000;1065,8400;51160,3200;51160,3200;01/03/2027
Gabinete do Secretário - SMOSP;08001;69;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;3576;Serviço de chaveiro para confecção de chave para tambor yale;UNIDADE;5,0000;36,1500;180,7500;180,7500;01/10/2027
Gabinete do Secretário - SMOSP;08001;67;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23755;Serviço de chaveiro para confecção (cópia) de chaves yale.;UNIDADE;10,0000;9,7000;97,0000;97,0000;01/10/2027
Gabinete do Secretário - SMOSP;08001;62;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;34773;Serviços de água e esgoto;GLOBAL;40,0000;5000,0000;200000,0000;200000,0000;01/06/2027
Gabinete do Secretário - SMOSP;08001;63;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;34704;SERVIÇOS DE ENERGIA ELÉTRICA;GLOBAL;5,4200;50000,0000;271000,0000;271000,0000;01/07/2027
Gabinete do Secretário - SMOSP;08001;64;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;1909;Serviço de chaveiro para confecção (cópia) de chaves gorje.;UNIDADE;10,0000;18,0000;180,0000;180,0000;01/10/2027
Gabinete do Secretário - SMOSP;08001;65;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23348;Serviço de chaveiro para confecção (cópia) de chave para fechadura de arquivo.;UNIDADE;10,0000;9,7000;97,0000;97,0000;01/10/2027
Gabinete do Secretário - SMOSP;08001;66;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;21443;Serviço de chaveiro de troca de segredo para fechadura de arquivo, incluso 2 chaves.;UNIDADE;5,0000;36,6200;183,1000;183,1000;01/10/2027
Gabinete do Secretário - SMOSP;08001;70;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;18949;Serviço de chaveiro para confecção (cópia) de chaves tetra.;UNIDADE;5,0000;25,5100;127,5500;127,5500;01/10/2027
Gabinete do Secretário - SMOSP;08001;68;Material;;;Catálogo do Compras.gov.br;Serviço;1;GENÉRICA;;;5476;Serviço de chaveiro de troca de segredo de chaves yale, incluso 2 chaves.;UNIDADE;5,0000;42,1000;210,5000;210,5000;01/10/2027
Gabinete do Secretário - SMOSP;08001;71;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;2793;Serviço de chaveiro De troca de segredo de chaves tetra, incluso 2 chaves.;UNIDADE;5,0000;59,4400;297,2000;297,2000;01/10/2027
Gabinete do Secretário - SMOSP;08001;72;Material;;;Catálogo do Compras.gov.br;Material;1;GENÉRICA;;;23887;Serviço de chaveiro para confecção de chave para tambor tetra.;UNIDADE;5,0000;41,7000;208,5000;208,5000;01/10/2027
